Date,Year,Month,Day,Arrival Quantity,Min Price,Max Price,Previous_Modal_Price,Modal Price
2022-04-23,2022,4,23,45.0,1975.0,2375.0,2200.0,2175.0
2022-04-25,2022,4,25,43.0,1900.0,2400.0,2175.0,2150.0
2022-04-26,2022,4,26,40.0,2000.0,2500.0,2150.0,2250.0
2022-04-27,2022,4,27,48.0,1450.0,1850.0,2250.0,1650.0
2022-04-28,2022,4,28,45.0,1600.0,2000.0,1650.0,1800.0
2022-04-29,2022,4,29,52.0,1400.0,1600.0,1800.0,1500.0
2022-04-30,2022,4,30,56.0,1300.0,1500.0,1500.0,1400.0
2022-05-02,2022,5,2,35.0,1600.0,2200.0,1400.0,1900.0
2022-05-04,2022,5,4,30.0,1800.0,2400.0,1900.0,2100.0
2022-05-05,2022,5,5,32.0,1600.0,2000.0,2100.0,1800.0
2022-05-06,2022,5,6,36.0,1400.0,1800.0,1800.0,1600.0
2022-05-07,2022,5,7,38.0,1300.0,1600.0,1600.0,1450.0
2022-05-09,2022,5,9,45.0,1300.0,1500.0,1450.0,1400.0
2022-05-10,2022,5,10,40.0,1250.0,1550.0,1400.0,1400.0
2022-05-11,2022,5,11,42.0,1400.0,1600.0,1400.0,1500.0
2022-05-12,2022,5,12,46.0,1350.0,1550.0,1500.0,1450.0
2022-05-13,2022,5,13,50.0,1300.0,1500.0,1450.0,1400.0
2022-05-14,2022,5,14,40.0,1400.0,1650.0,1400.0,1525.0
2022-05-17,2022,5,17,47.0,1400.0,1600.0,1525.0,1500.0
2022-05-18,2022,5,18,48.0,1600.0,1950.0,1500.0,1750.0
2022-05-19,2022,5,19,35.0,1800.0,2200.0,1750.0,2000.0
2022-05-20,2022,5,20,28.0,2400.0,2850.0,2000.0,2650.0
2022-05-21,2022,5,21,35.0,2275.0,2875.0,2650.0,2575.0
2022-05-23,2022,5,23,27.0,3000.0,3500.0,2575.0,3250.0
2022-05-24,2022,5,24,23.0,3500.0,4000.0,3250.0,3750.0
2022-05-25,2022,5,25,25.0,3600.0,4000.0,3750.0,3800.0
2022-05-26,2022,5,26,22.0,3800.0,4200.0,3800.0,4000.0
2022-05-27,2022,5,27,26.0,3450.0,3850.0,4000.0,3650.0
2022-05-28,2022,5,28,28.0,3400.0,3800.0,3650.0,3600.0
2022-05-30,2022,5,30,34.0,3000.0,3500.0,3600.0,3250.0
2022-05-31,2022,5,31,37.0,3000.0,3500.0,3250.0,3250.0
2022-12-13,2022,12,13,45.0,1400.0,1800.0,3250.0,1600.0
2022-12-14,2022,12,14,50.0,1300.0,1500.0,1600.0,1400.0
2022-12-15,2022,12,15,56.0,1200.0,1500.0,1400.0,1350.0
2022-12-16,2022,12,16,60.0,1200.0,1450.0,1350.0,1325.0
2022-12-17,2022,12,17,65.0,1200.0,1400.0,1325.0,1300.0
2022-12-19,2022,12,19,54.0,1275.0,1425.0,1300.0,1350.0
2022-12-20,2022,12,20,52.0,1260.0,1460.0,1350.0,1360.0
2022-12-21,2022,12,21,90.0,1240.0,1465.0,1360.0,1365.0
2022-12-22,2022,12,22,56.0,1200.0,1400.0,1365.0,1300.0
2022-12-23,2022,12,23,52.0,1300.0,1500.0,1300.0,1400.0
2022-12-24,2022,12,24,60.0,1275.0,1475.0,1400.0,1375.0
2022-12-26,2022,12,26,70.0,1200.0,1400.0,1375.0,1300.0
2022-12-27,2022,12,27,70.0,1150.0,1350.0,1300.0,1250.0
2022-12-28,2022,12,28,75.0,1100.0,1300.0,1250.0,1200.0
2022-12-29,2022,12,29,80.0,1000.0,1200.0,1200.0,1100.0
2022-12-30,2022,12,30,76.0,1050.0,1250.0,1100.0,1150.0
2022-12-31,2022,12,31,78.0,1040.0,1200.0,1150.0,1120.0
2023-01-02,2023,1,2,50.0,1050.0,1250.0,1120.0,1150.0
2023-01-03,2023,1,3,55.0,1000.0,1200.0,1150.0,1100.0
2023-01-04,2023,1,4,60.0,900.0,1200.0,1100.0,1050.0
2023-01-05,2023,1,5,67.0,900.0,1000.0,1050.0,950.0
2023-01-06,2023,1,6,70.0,900.0,1000.0,950.0,950.0
2023-01-07,2023,1,7,62.0,950.0,1100.0,950.0,1025.0
2023-01-09,2023,1,9,58.0,1150.0,1350.0,1025.0,1250.0
2023-01-10,2023,1,10,58.0,1300.0,1500.0,1250.0,1400.0
2023-01-11,2023,1,11,60.0,1200.0,1400.0,1400.0,1300.0
2023-01-12,2023,1,12,57.0,1250.0,1450.0,1300.0,1350.0
2023-01-13,2023,1,13,59.0,1300.0,1400.0,1350.0,1350.0
2023-01-14,2023,1,14,54.0,1350.0,1500.0,1350.0,1425.0
2023-01-16,2023,1,16,60.0,1250.0,1450.0,1425.0,1350.0
2023-01-17,2023,1,17,48.0,1300.0,1500.0,1350.0,1450.0
2023-01-18,2023,1,18,48.0,1350.0,1550.0,1450.0,1450.0
2023-01-19,2023,1,19,50.0,1375.0,1525.0,1450.0,1450.0
2023-01-20,2023,1,20,42.0,1400.0,1600.0,1450.0,1500.0
2023-01-21,2023,1,21,45.0,1450.0,1550.0,1500.0,1500.0
2023-01-23,2023,1,23,50.0,1200.0,1400.0,1500.0,1300.0
2023-01-24,2023,1,24,50.0,1200.0,1400.0,1300.0,1300.0
2023-01-27,2023,1,27,48.0,1275.0,1425.0,1300.0,1350.0
2023-01-28,2023,1,28,50.0,1150.0,1350.0,1350.0,1250.0
2023-01-30,2023,1,30,53.0,1100.0,1300.0,1250.0,1200.0
2023-01-31,2023,1,31,49.0,1200.0,1400.0,1200.0,1300.0
2023-02-01,2023,2,1,54.0,900.0,1100.0,1300.0,1000.0
2023-02-02,2023,2,2,60.0,950.0,1250.0,1000.0,1150.0
2023-02-03,2023,2,3,57.0,1000.0,1200.0,1150.0,1100.0
2023-02-04,2023,2,4,50.0,1050.0,1350.0,1100.0,1200.0
2023-02-06,2023,2,6,55.0,1000.0,1300.0,1200.0,1150.0
2023-02-07,2023,2,7,48.0,1075.0,1375.0,1150.0,1225.0
2023-02-08,2023,2,8,46.0,1200.0,1400.0,1225.0,1300.0
2023-02-13,2023,2,13,60.0,1000.0,1200.0,1300.0,1100.0
2023-02-14,2023,2,14,67.0,900.0,1100.0,1100.0,1000.0
2023-02-15,2023,2,15,70.0,850.0,1050.0,1000.0,950.0
2023-02-16,2023,2,16,75.0,800.0,1000.0,950.0,900.0
2023-02-17,2023,2,17,76.0,750.0,900.0,900.0,825.0
2023-02-18,2023,2,18,78.0,700.0,850.0,825.0,775.0
2023-02-20,2023,2,20,78.0,700.0,850.0,775.0,775.0
2023-02-21,2023,2,21,85.0,650.0,750.0,775.0,700.0
2023-02-22,2023,2,22,90.0,500.0,600.0,700.0,550.0
2023-02-23,2023,2,23,86.0,550.0,650.0,550.0,600.0
2023-02-24,2023,2,24,85.0,500.0,600.0,600.0,550.0
2023-02-25,2023,2,25,90.0,450.0,550.0,550.0,500.0
2023-02-27,2023,2,27,84.0,475.0,575.0,500.0,525.0
2023-02-28,2023,2,28,80.0,525.0,625.0,525.0,575.0
2023-03-01,2023,3,1,68.0,650.0,800.0,575.0,725.0
2023-03-02,2023,3,2,58.0,700.0,850.0,725.0,775.0
2023-03-03,2023,3,3,54.0,725.0,825.0,775.0,775.0
2023-03-04,2023,3,4,50.0,750.0,850.0,775.0,800.0
2023-03-06,2023,3,6,53.0,800.0,1000.0,800.0,900.0
2023-03-07,2023,3,7,48.0,1000.0,1200.0,900.0,1100.0
2023-03-09,2023,3,9,30.0,1400.0,1600.0,1100.0,1500.0
2023-03-10,2023,3,10,47.0,1200.0,1500.0,1500.0,1350.0
2023-03-11,2023,3,11,56.0,1200.0,1400.0,1350.0,1300.0
2023-03-13,2023,3,13,53.0,1275.0,1475.0,1300.0,1375.0
2023-03-14,2023,3,14,60.0,1250.0,1450.0,1375.0,1350.0
2023-03-15,2023,3,15,60.0,1250.0,1450.0,1350.0,1350.0
2023-03-16,2023,3,16,65.0,1200.0,1400.0,1350.0,1300.0
2023-03-17,2023,3,17,70.0,1250.0,1350.0,1300.0,1300.0
2023-03-18,2023,3,18,62.0,1275.0,1375.0,1300.0,1325.0
2023-03-20,2023,3,20,60.0,1350.0,1450.0,1325.0,1400.0
2023-03-21,2023,3,21,54.0,1400.0,1500.0,1400.0,1450.0
2023-03-22,2023,3,22,52.0,1375.0,1575.0,1450.0,1475.0
2023-03-23,2023,3,23,55.0,1350.0,1550.0,1475.0,1450.0
2023-03-24,2023,3,24,60.0,1200.0,1500.0,1450.0,1350.0
2023-03-25,2023,3,25,56.0,1300.0,1500.0,1350.0,1400.0
2023-03-27,2023,3,27,53.0,1475.0,1575.0,1400.0,1525.0
2023-03-28,2023,3,28,50.0,1500.0,1600.0,1525.0,1550.0
2023-03-29,2023,3,29,58.0,1480.0,1580.0,1550.0,1530.0
2023-03-31,2023,3,31,62.0,1450.0,1550.0,1530.0,1500.0
2023-04-01,2023,4,1,63.0,1275.0,1475.0,1500.0,1375.0
2023-04-03,2023,4,3,56.0,1300.0,1500.0,1375.0,1400.0
2023-04-05,2023,4,5,68.0,1200.0,1400.0,1400.0,1300.0
2023-04-06,2023,4,6,52.0,1340.0,1460.0,1300.0,1400.0
2023-04-08,2023,4,8,55.0,1375.0,1475.0,1400.0,1425.0
2023-04-10,2023,4,10,55.0,1375.0,1475.0,1425.0,1425.0
2023-04-11,2023,4,11,50.0,1400.0,1500.0,1425.0,1450.0
2023-04-12,2023,4,12,52.0,1350.0,1550.0,1450.0,1450.0
2023-04-13,2023,4,13,56.0,1300.0,1500.0,1450.0,1400.0
2023-04-15,2023,4,15,60.0,1250.0,1450.0,1400.0,1350.0
2023-04-17,2023,4,17,65.0,1275.0,1475.0,1350.0,1375.0
2023-04-18,2023,4,18,53.0,1350.0,1550.0,1375.0,1450.0
2023-04-19,2023,4,19,50.0,1400.0,1600.0,1450.0,1500.0
2023-04-20,2023,4,20,58.0,900.0,1200.0,1500.0,1050.0
2023-04-21,2023,4,21,69.0,800.0,1000.0,1050.0,900.0
2023-04-24,2023,4,24,65.0,925.0,1075.0,900.0,1000.0
2023-04-25,2023,4,25,62.0,1000.0,1200.0,1000.0,1100.0
2023-04-26,2023,4,26,55.0,1000.0,1400.0,1100.0,1200.0
2023-04-27,2023,4,27,50.0,1200.0,1500.0,1200.0,1350.0
2023-04-29,2023,4,29,59.0,1100.0,1400.0,1350.0,1250.0
2023-05-01,2023,5,1,68.0,700.0,1400.0,1250.0,1150.0
2023-05-02,2023,5,2,76.0,850.0,1250.0,1150.0,1050.0
2023-05-03,2023,5,3,72.0,1000.0,1300.0,1050.0,1150.0
2023-05-06,2023,5,6,65.0,1200.0,1500.0,1150.0,1350.0
2023-05-08,2023,5,8,68.0,1250.0,1450.0,1350.0,1350.0
2023-05-09,2023,5,9,62.0,1375.0,1425.0,1350.0,1400.0
2023-05-10,2023,5,10,54.0,1260.0,1480.0,1400.0,1370.0
2023-05-11,2023,5,11,50.0,1300.0,1500.0,1370.0,1400.0
2023-05-12,2023,5,12,48.0,1200.0,1600.0,1400.0,1400.0
2023-05-15,2023,5,15,54.0,1300.0,1500.0,1400.0,1400.0
2023-05-16,2023,5,16,55.0,1200.0,1500.0,1400.0,1350.0
2023-05-17,2023,5,17,50.0,1250.0,1550.0,1350.0,1400.0
2023-05-18,2023,5,18,48.0,1300.0,1600.0,1400.0,1450.0
2023-05-19,2023,5,19,48.0,1275.0,1575.0,1450.0,1425.0
2023-05-20,2023,5,20,28.0,1350.0,1550.0,1425.0,1450.0
2023-05-22,2023,5,22,58.0,1375.0,1565.0,1450.0,1500.0
2023-05-23,2023,5,23,47.0,1400.0,1600.0,1500.0,1500.0
2023-05-24,2023,5,24,50.0,1350.0,1550.0,1500.0,1450.0
2023-05-25,2023,5,25,54.0,1400.0,1500.0,1450.0,1450.0
2023-05-26,2023,5,26,52.0,1425.0,1525.0,1450.0,1475.0
2023-05-27,2023,5,27,48.0,1475.0,1575.0,1475.0,1525.0
2023-05-29,2023,5,29,50.0,1400.0,1550.0,1525.0,1475.0
2023-05-30,2023,5,30,45.0,1450.0,1600.0,1475.0,1575.0
2023-05-31,2023,5,31,47.0,1425.0,1575.0,1575.0,1500.0
2023-06-01,2023,6,1,48.0,1400.0,1600.0,1500.0,1500.0
2023-06-02,2023,6,2,52.0,1350.0,1550.0,1500.0,1450.0
2023-06-03,2023,6,3,50.0,1420.0,1580.0,1450.0,1500.0
2023-06-05,2023,6,5,47.0,1475.0,1625.0,1500.0,1550.0
2023-06-06,2023,6,6,45.0,1450.0,1650.0,1550.0,1550.0
2023-06-07,2023,6,7,40.0,1600.0,1800.0,1550.0,1700.0
2023-06-08,2023,6,8,38.0,1800.0,2000.0,1700.0,1900.0
2023-06-09,2023,6,9,36.0,2000.0,2400.0,1900.0,2200.0
2023-06-10,2023,6,10,35.0,2200.0,2500.0,2200.0,2350.0
2023-06-12,2023,6,12,37.0,2050.0,2450.0,2350.0,2250.0
